country,continent,year,lifeExp,pop,gdpPercap,total_gdp_usd,iso_alpha,iso_num
Sierra Leone,Africa,1987,40.006,3868905,1294.4477880000004,5008095519.2321415,SLE,694
Sierra Leone,Africa,1992,38.333,4260884,1068.696278,4553590871.789752,SLE,694
Sierra Leone,Africa,1997,39.897,4578212,574.6481576,2630861090.902211,SLE,694
Sierra Leone,Africa,2002,41.012,5359092,699.4897129999998,3748629725.020595,SLE,694
Sierra Leone,Africa,2007,42.56800000000001,6144562,862.5407561000002,5299935153.383329,SLE,694
Singapore,Asia,1952,60.396,1127000,2315.138227,2609160781.829,SGP,702
Singapore,Asia,1957,63.179,1445929,2843.104409,4110927115.000961,SGP,702
Singapore,Asia,1962,65.798,1750200,3674.735572,6431522198.1144,SGP,702
Singapore,Asia,1967,67.946,1977600,4977.41854,9843342904.703999,SGP,702
Singapore,Asia,1972,69.521,2152400,8597.756202,18505810449.1848,SGP,702
Singapore,Asia,1977,70.795,2325300,11210.08948,26066821067.844,SGP,702
Singapore,Asia,1982,71.76,2651869,15169.16112,40226628130.133286,SGP,702
Singapore,Asia,1987,73.56,2794552,18861.53081,52709528648.14712,SGP,702
Singapore,Asia,1992,75.788,3235865,24769.8912,80152023987.888,SGP,702
Singapore,Asia,1997,77.158,3802309,33519.4766,127451407551.4694,SGP,702
Singapore,Asia,2002,78.77,4197776,36023.1054,151216927293.5904,SGP,702
Singapore,Asia,2007,79.972,4553009,47143.17964,214643321189.53677,SGP,702
Slovak Republic,Europe,1952,64.36,3558137,5074.659104,18056332320.32925,SVK,703
Slovak Republic,Europe,1957,67.45,3844277,6093.26298,23424190728.96546,SVK,703
Slovak Republic,Europe,1962,70.33,4237384,7481.107598,31700325638.04363,SVK,703
Slovak Republic,Europe,1967,70.98,4442238,8412.902397,37372114718.244484,SVK,703
Slovak Republic,Europe,1972,70.35,4593433,9674.167626,44437640820.80006,SVK,703
Slovak Republic,Europe,1977,70.45,4827803,10922.66404,52732470220.304115,SVK,703
Slovak Republic,Europe,1982,70.8,5048043,11348.54585,57287947438.27155,SVK,703
Slovak Republic,Europe,1987,71.08,5199318,12037.26758,62585581999.51044,SVK,703
Slovak Republic,Europe,1992,71.38,5302888,9498.467723,50369310506.68402,SVK,703
Slovak Republic,Europe,1997,72.71,5383010,12126.23065,65275620851.2565,SVK,703
Slovak Republic,Europe,2002,73.8,5410052,13638.778369999998,73786500198.17523,SVK,703
Slovak Republic,Europe,2007,74.663,5447502,18678.31435,101750154778.25371,SVK,703
Slovenia,Europe,1952,65.57,1489518,4215.041741,6278380543.970838,SVN,705
Slovenia,Europe,1957,67.85,1533070,5862.276629,8987280431.62103,SVN,705
Slovenia,Europe,1962,69.15,1582962,7402.303395,11717564986.75599,SVN,705
Slovenia,Europe,1967,69.18,1646912,9405.489397,15490013353.792063,SVN,705
Slovenia,Europe,1972,69.82,1694510,12383.4862,20983941200.761997,SVN,705
Slovenia,Europe,1977,70.97,1746919,15277.030169999998,26687734267.546227,SVN,705
Slovenia,Europe,1982,71.063,1861252,17866.72175,33254471590.631,SVN,705
Slovenia,Europe,1987,72.25,1945870,18678.53492,36346000744.780396,SVN,705
Slovenia,Europe,1992,73.64,1999210,14214.71681,28418203993.7201,SVN,705
Slovenia,Europe,1997,75.13,2011612,17161.10735,34521489478.548195,SVN,705
Slovenia,Europe,2002,76.66,2011497,20660.01936,41557566962.58192,SVN,705
Slovenia,Europe,2007,77.926,2009245,25768.25759,51774742721.419556,SVN,705
Somalia,Africa,1952,32.978,2526994,1135.749842,2870033036.2349477,SOM,706
Somalia,Africa,1957,34.977,2780415,1258.147413,3498171939.316395,SOM,706
Somalia,Africa,1962,36.981,3080153,1369.488336,4218233606.5954075,SOM,706
Somalia,Africa,1967,38.977,3428839,1284.7331800000004,4405143232.178021,SOM,706
Somalia,Africa,1972,40.973,3840161,1254.576127,4817774314.436447,SOM,706
Somalia,Africa,1977,41.974,4353666,1450.992513,6317136770.102657,SOM,706
Somalia,Africa,1982,42.955,5828892,1176.807031,6859481088.539652,SOM,706
Somalia,Africa,1987,44.50100000000001,6921858,1093.244963,7567286393.101254,SOM,706
Somalia,Africa,1992,39.658,6099799,926.9602964,5654271489.020423,SOM,706
Somalia,Africa,1997,43.795,6633514,930.5964284,6173124436.141397,SOM,706
Somalia,Africa,2002,45.93600000000001,7753310,882.0818218000002,6839053809.780159,SOM,706
Somalia,Africa,2007,48.159,9118773,926.1410683,8445270167.805196,SOM,706
South Africa,Africa,1952,45.00899999999999,14264935,4725.295531000002,67406033605.50551,ZAF,710
South Africa,Africa,1957,47.985,16151549,5487.104219,88625232661.28523,ZAF,710
South Africa,Africa,1962,49.951,18356657,5768.729717,105894592740.67607,ZAF,710
South Africa,Africa,1967,51.927,20997321,7114.477970999998,149384977704.51566,ZAF,710
South Africa,Africa,1972,53.69600000000001,23935810,7765.962636,185884606122.39517,ZAF,710
South Africa,Africa,1977,55.527,27129932,8028.651439,217816767591.77216,ZAF,710
South Africa,Africa,1982,58.161,31140029,8568.266228,266816058819.64062,ZAF,710
South Africa,Africa,1987,60.834,35933379,7825.823398,281208278147.40186,ZAF,710
South Africa,Africa,1992,61.88800000000001,39964159,7225.069257999998,288743816612.72394,ZAF,710
South Africa,Africa,1997,60.236,42835005,7479.188244,320371065827.6812,ZAF,710
South Africa,Africa,2002,53.365,44433622,7710.946444,342625279554.9402,ZAF,710
South Africa,Africa,2007,49.339,43997828,9269.657808,407844809855.241,ZAF,710
Spain,Europe,1952,64.94,28549870,3834.034742,109461193459.58354,ESP,724
Spain,Europe,1957,66.66,29841614,4564.80241,136221071505.48975,ESP,724
Spain,Europe,1962,69.69,31158061,5693.843879,177409134906.3586,ESP,724
Spain,Europe,1967,71.44,32850275,7993.512294,262589077073.78085,ESP,724
Spain,Europe,1972,73.06,34513161,10638.75131,367176936800.9909,ESP,724
Spain,Europe,1977,74.39,36439000,13236.92117,482340170513.63,ESP,724
Spain,Europe,1982,76.3,37983310,13926.16997,528962031083.20074,ESP,724
Spain,Europe,1987,76.9,38880702,15764.98313,612953611112.5573,ESP,724
Spain,Europe,1992,77.57,39549438,18603.06452,735740746843.7397,ESP,724
Spain,Europe,1997,78.77,39855442,20445.29896,814856426872.9403,ESP,724
Spain,Europe,2002,79.78,40152517,24835.47166,997206698031.1682,ESP,724
Spain,Europe,2007,80.941,40448191,28821.0637,1165759889360.7666,ESP,724
Sri Lanka,Asia,1952,57.593,7982342,1083.53203,8649123231.41426,LKA,144
Sri Lanka,Asia,1957,61.456,9128546,1072.546602,9790790993.50069,LKA,144
Sri Lanka,Asia,1962,62.192,10421936,1074.47196,11198078000.91456,LKA,144
Sri Lanka,Asia,1967,64.266,11737396,1135.514326,13327981307.935097,LKA,144
Sri Lanka,Asia,1972,65.042,13016733,1213.39553,15794445637.40349,LKA,144
Sri Lanka,Asia,1977,65.949,14116836,1348.775651,19040444665.960236,LKA,144
Sri Lanka,Asia,1982,68.757,15410151,1648.079789,25397158408.538136,LKA,144
Sri Lanka,Asia,1987,69.01100000000001,16495304,1876.766827,30957839348.480408,LKA,144
Sri Lanka,Asia,1992,70.37899999999998,17587060,2153.739222,37877940921.66732,LKA,144
Sri Lanka,Asia,1997,70.457,18698655,2664.477257,49822140983.989334,LKA,144
Sri Lanka,Asia,2002,70.815,19576783,3015.378833,59031417076.43424,LKA,144
Sri Lanka,Asia,2007,72.396,20378239,3970.095407,80903553056.64827,LKA,144
Sudan,Africa,1952,38.635,8504667,1615.991129,13743466427.099043,SDN,736
Sudan,Africa,1957,39.624,9753392,1770.3370739999998,17266791454.855007,SDN,736
Sudan,Africa,1962,40.87,11183227,1959.593767,21914581924.14611,SDN,736
Sudan,Africa,1967,42.858,12716129,1687.997641,21464795754.651688,SDN,736
Sudan,Africa,1972,45.083,14597019,1659.652775,24225983090.077724,SDN,736
Sudan,Africa,1977,47.8,17104986,2202.988423,37682086133.57707,SDN,736
Sudan,Africa,1982,50.338,20367053,1895.544073,38606646598.62687,SDN,736
Sudan,Africa,1987,51.744,24725960,1507.819159,37282276212.66764,SDN,736
Sudan,Africa,1992,53.556,28227588,1492.197043,42121123344.622284,SDN,736
Sudan,Africa,1997,55.37300000000001,32160729,1632.2107640000004,52493088051.88697,SDN,736
Sudan,Africa,2002,56.369,37090298,1993.398314,73935737498.95758,SDN,736
Sudan,Africa,2007,58.556,42292929,2602.394995,110062906753.49036,SDN,736
Swaziland,Africa,1952,41.407,290243,1148.376626,333308277.060118,SWZ,748
Swaziland,Africa,1957,43.424,326741,1244.708364,406697255.561724,SWZ,748
Swaziland,Africa,1962,44.992,370006,1856.182125,686798523.3427501,SWZ,748
Swaziland,Africa,1967,46.633,420690,2613.101665,1099305739.4488502,SWZ,748
Swaziland,Africa,1972,49.552,480105,3364.836625,1615474887.845625,SWZ,748
Swaziland,Africa,1977,52.537,551425,3781.410618,2085164350.03065,SWZ,748
Swaziland,Africa,1982,55.56100000000001,649901,3895.384018,2531613968.682218,SWZ,748
Swaziland,Africa,1987,57.678,779348,3984.839812,3105576937.802576,SWZ,748
Swaziland,Africa,1992,58.474,962344,3553.0224,3419229788.5056,SWZ,748
Swaziland,Africa,1997,54.289,1054486,3876.76846,4087998066.3115597,SWZ,748
Swaziland,Africa,2002,43.869,1130269,4128.116943,4665882609.047667,SWZ,748
Swaziland,Africa,2007,39.613,1133066,4513.480643,5114071458.241438,SWZ,748
Sweden,Europe,1952,71.86,7124673,8527.844662000001,60758104611.54553,SWE,752
Sweden,Europe,1957,72.49,7363802,9911.878226,72989108704.37526,SWE,752
Sweden,Europe,1962,73.37,7561588,12329.44192,93230160068.96895,SWE,752
Sweden,Europe,1967,74.16,7867931,15258.29697,120051227737.46907,SWE,752
Sweden,Europe,1972,74.72,8122293,17832.02464,144836928909.29953,SWE,752
Sweden,Europe,1977,75.44,8251648,18855.72521,155590807217.6461,SWE,752
Sweden,Europe,1982,76.42,8325260,20667.38125,172061322425.375,SWE,752
Sweden,Europe,1987,77.19,8421403,23586.92927,198635036915.1658,SWE,752
Sweden,Europe,1992,78.16,8718867,23880.01683,208206690698.53162,SWE,752
Sweden,Europe,1997,79.39,8897619,25266.59499,224812535648.32883,SWE,752
Sweden,Europe,2002,80.04,8954175,29341.630930000007,262730098132.6328,SWE,752
Sweden,Europe,2007,80.884,9031088,33859.74835,305790367006.70483,SWE,752
Switzerland,Europe,1952,69.62,4815000,14734.23275,70945330691.25,CHE,756
Switzerland,Europe,1957,70.56,5126000,17909.48973,91804044355.98001,CHE,756
Switzerland,Europe,1962,71.32,5666000,20431.0927,115762571238.20001,CHE,756
Switzerland,Europe,1967,72.77,6063000,22966.14432,139243733012.16,CHE,756
Switzerland,Europe,1972,73.78,6401400,27195.11304,174086796614.256,CHE,756
Switzerland,Europe,1977,75.39,6316424,26982.29052,170431587415.50046,CHE,756
Switzerland,Europe,1982,76.21,6468126,28397.71512,183679999508.26514,CHE,756
Switzerland,Europe,1987,77.41,6649942,30281.70459,201371579184.6338,CHE,756
Switzerland,Europe,1992,78.03,6995447,31871.5303,222955601022.5441,CHE,756
Switzerland,Europe,1997,79.37,7193761,32135.323010000004,231173833391.74063,CHE,756
Switzerland,Europe,2002,80.62,7361757,34480.95771,253840431788.29648,CHE,756
Switzerland,Europe,2007,81.70100000000002,7554661,37506.41907,283348281397.7853,CHE,756
Syria,Asia,1952,45.883,3661549,1643.485354,6017702154.453345,SYR,760
Syria,Asia,1957,48.284,4149908,2117.234893,8786330020.339844,SYR,760
Syria,Asia,1962,50.305,4834621,2193.037133,10602503376.981592,SYR,760
Syria,Asia,1967,53.655,5680812,1881.923632,10690854351.749184,SYR,760
Syria,Asia,1972,57.29600000000001,6701172,2571.423014,17231547901.572407,SYR,760
Syria,Asia,1977,61.195,7932503,3195.484582,25348191033.168747,SYR,760
Syria,Asia,1982,64.59,9410494,3761.837715,35400751245.98121,SYR,760
Syria,Asia,1987,66.97399999999999,11242847,3116.774285,35041416419.7894,SYR,760
Syria,Asia,1992,69.249,13219062,3340.542768,44158841963.84361,SYR,760
Syria,Asia,1997,71.527,15081016,4014.238972,60538802164.55556,SYR,760
Syria,Asia,2002,73.053,17155814,4090.925331,70183154066.52443,SYR,760
Syria,Asia,2007,74.143,19314747,4184.548089,80823487648.36848,SYR,760
Taiwan,Asia,1952,58.5,8550362,1206.947913,10319841571.294506,TWN,158
Taiwan,Asia,1957,62.4,10164215,1507.86129,15326226341.73735,TWN,158
Taiwan,Asia,1962,65.2,11918938,1822.879028,21726782116.232265,TWN,158
Taiwan,Asia,1967,67.5,13648692,2643.858681,36085212828.495255,TWN,158
Taiwan,Asia,1972,69.39,15226039,4062.523897,61856147294.153984,TWN,158
Taiwan,Asia,1977,70.59,16785196,5596.519826,93938682197.2959,TWN,158
Taiwan,Asia,1982,72.16,18501390,7426.3547739999985,137397885952.13583,TWN,158
Taiwan,Asia,1987,73.4,19757799,11054.56175,218413809089.58826,TWN,158
Taiwan,Asia,1992,74.26,20686918,15215.6579,314765067293.3522,TWN,158
Taiwan,Asia,1997,75.25,21628605,20206.82098,437045349282.13293,TWN,158
Taiwan,Asia,2002,76.99,22454239,23235.42329,521733747819.8263,TWN,158
Taiwan,Asia,2007,78.4,23174294,28718.27684,665525790663.5509,TWN,158
Tanzania,Africa,1952,41.215,8322925,716.6500721,5964624801.332892,TZA,834
Tanzania,Africa,1957,42.974,9452826,698.5356073,6603135550.61123,TZA,834
Tanzania,Africa,1962,44.246,10863958,722.0038073,7843819038.347293,TZA,834
Tanzania,Africa,1967,45.757,12607312,848.2186575,10693757259.323639,TZA,834
Tanzania,Africa,1972,47.62,14706593,915.9850592,13471019459.735306,TZA,834
Tanzania,Africa,1977,49.919,17129565,962.4922932,16487074298.368458,TZA,834
Tanzania,Africa,1982,50.608,19844382,874.2426069,17348804251.999435,TZA,834
Tanzania,Africa,1987,51.535,23040630,831.8220794,19165704757.286022,TZA,834
Tanzania,Africa,1992,50.44,26605473,825.682454,21967672236.47074,TZA,834
Tanzania,Africa,1997,48.466,30686889,789.1862231,24217670028.598938,TZA,834
Tanzania,Africa,2002,49.651,34593779,899.0742111,31102374563.392746,TZA,834
Tanzania,Africa,2007,52.517,38139640,1107.482182,42238971727.89448,TZA,834
Thailand,Asia,1952,50.848,21289402,757.7974177,16133053859.977215,THA,764
Thailand,Asia,1957,53.63,25041917,793.5774147999998,19872699754.496166,THA,764
Thailand,Asia,1962,56.06100000000001,29263397,1002.199172,29327752243.30728,THA,764
Thailand,Asia,1967,58.285,34024249,1295.46066,44077076065.54434,THA,764
Thailand,Asia,1972,60.405,39276153,1524.358936,59870954797.25321,THA,764
Thailand,Asia,1977,62.494,44148285,1961.2246350000007,86584704135.001,THA,764
Thailand,Asia,1982,64.597,48827160,2393.219781,116854125162.05196,THA,764
Thailand,Asia,1987,66.084,52910342,2982.653773,157813231197.02036,THA,764
Thailand,Asia,1992,67.298,56667095,4616.896545000001,261626115120.68686,THA,764
Thailand,Asia,1997,67.521,60216677,5852.625497,352425659154.8135,THA,764
Thailand,Asia,2002,68.564,62806748,5913.187529,371388079010.6457,THA,764
Thailand,Asia,2007,70.616,65068149,7458.396326999998,485304043506.2886,THA,764
Togo,Africa,1952,38.596,1219113,859.8086567,1048203910.8955071,TGO,768
Togo,Africa,1957,41.208,1357445,925.9083202,1256869619.7138891,TGO,768
Togo,Africa,1962,43.922,1528098,1067.53481,1631297808.0913801,TGO,768
Togo,Africa,1967,46.769,1735550,1477.59676,2564443056.818,TGO,768
Togo,Africa,1972,49.75899999999999,2056351,1649.660188,3392280377.2539883,TGO,768
Togo,Africa,1977,52.887,2308582,1532.776998,3538541387.596836,TGO,768
Togo,Africa,1982,55.471,2644765,1344.577953,3556092709.866045,TGO,768
Togo,Africa,1987,56.941,3154264,1202.201361,3792060473.7533035,TGO,768
Togo,Africa,1992,58.06100000000001,3747553,1034.298904,3876089960.581912,TGO,768
Togo,Africa,1997,58.39,4320890,982.2869243,4244353748.338627,TGO,768
Togo,Africa,2002,57.56100000000001,4977378,886.2205765000001,4411054800.618418,TGO,768
Togo,Africa,2007,58.42,5701579,882.9699437999999,5034322889.20126,TGO,768
Trinidad and Tobago,Americas,1952,59.1,662850,3023.271928,2003975797.4748,TTO,780
Trinidad and Tobago,Americas,1957,61.8,764900,4100.3934,3136390911.66,TTO,780
Trinidad and Tobago,Americas,1962,64.9,887498,4997.523971000001,4435292529.21456,TTO,780
Trinidad and Tobago,Americas,1967,65.4,960155,5621.368472,5397385045.23316,TTO,780
Trinidad and Tobago,Americas,1972,65.9,975199,6619.551418999999,6455379924.2573805,TTO,780
Trinidad and Tobago,Americas,1977,68.3,1039009,7899.554209000001,8207707919.138882,TTO,780
Trinidad and Tobago,Americas,1982,68.832,1116479,9119.528607,10181762179.614754,TTO,780
Trinidad and Tobago,Americas,1987,69.582,1191336,7388.597823,8802302576.061527,TTO,780
Trinidad and Tobago,Americas,1992,69.862,1183669,7370.990932,8724813465.489508,TTO,780
Trinidad and Tobago,Americas,1997,69.465,1138101,8792.573126000001,10006836267.273727,TTO,780
Trinidad and Tobago,Americas,2002,68.976,1101832,11460.60023,12627656072.62136,TTO,780
Trinidad and Tobago,Americas,2007,69.819,1056608,18008.50924,19027934931.05792,TTO,780
Tunisia,Africa,1952,44.6,3647735,1468.475631,5356609955.845785,TUN,788
Tunisia,Africa,1957,47.1,3950849,1395.232468,5512352800.965332,TUN,788
Tunisia,Africa,1962,49.57899999999999,4286552,1660.30321,7116976045.43192,TUN,788
Tunisia,Africa,1967,52.053,4786986,1932.3601670000005,9250181066.386665,TUN,788
Tunisia,Africa,1972,55.602,5303507,2753.2859940000008,14602071542.180962,TUN,788
Tunisia,Africa,1977,59.837,6005061,3120.876811,18741055623.54047,TUN,788
Tunisia,Africa,1982,64.048,6734098,3560.2331740000004,23974959096.567055,TUN,788
Tunisia,Africa,1987,66.89399999999999,7724976,3810.419296,29435397611.536896,TUN,788
Tunisia,Africa,1992,70.001,8523077,4332.720164,36928107577.22463,TUN,788
Tunisia,Africa,1997,71.973,9231669,4876.798614,45020990584.106766,TUN,788
Tunisia,Africa,2002,73.042,9770575,5722.895654999998,55915981214.35161,TUN,788
Tunisia,Africa,2007,73.923,10276158,7092.923025,72887997686.73795,TUN,788
Turkey,Europe,1952,43.585,22235677,1969.10098,43784293371.66346,TUR,792
Turkey,Europe,1957,48.07899999999999,25670939,2218.754257,56957505187.437325,TUR,792
Turkey,Europe,1962,52.098,29788695,2322.869908,69195263214.09006,TUR,792
Turkey,Europe,1967,54.33600000000001,33411317,2826.3563870000007,94432289201.03171,TUR,792
Turkey,Europe,1972,57.005,37492953,3450.69638,129376797192.61014,TUR,792
Turkey,Europe,1977,59.507,42404033,4269.122326,181028003992.74075,TUR,792
Turkey,Europe,1982,61.036,47328791,4241.356344,200738267961.7001,TUR,792
Turkey,Europe,1987,63.108,52881328,5089.043686,269115388365.695,TUR,792
Turkey,Europe,1992,66.146,58179144,5678.348271,330361441740.66003,TUR,792
Turkey,Europe,1997,68.835,63047647,6601.429915,416204622976.16,TUR,792
Turkey,Europe,2002,70.845,67308928,6508.085718,438052273010.6903,TUR,792
Turkey,Europe,2007,71.777,71158647,8458.276384,601879503437.4926,TUR,792
Uganda,Africa,1952,39.978,5824797,734.753484,4279789889.3427477,UGA,800
Uganda,Africa,1957,42.57100000000001,6675501,774.3710692000002,5169314846.81567,UGA,800
Uganda,Africa,1962,45.344,7688797,767.2717397999999,5899396651.159019,UGA,800
Uganda,Africa,1967,48.051,8900294,908.9185217,8089642065.17538,UGA,800
Uganda,Africa,1972,51.01600000000001,10190285,950.735869,9688269464.832664,UGA,800
Uganda,Africa,1977,50.35,11457758,843.7331372000001,9667290102.618399,UGA,800
Uganda,Africa,1982,49.849,12939400,682.2662267999998,8828115615.055918,UGA,800
Uganda,Africa,1987,51.50899999999999,15283050,617.7244065,9440712990.759825,UGA,800
Uganda,Africa,1992,48.825,18252190,644.1707968999998,11757527777.470207,UGA,800
Uganda,Africa,1997,44.578,21210254,816.559081,17319425514.016575,UGA,800
Uganda,Africa,2002,47.813,24739869,927.7210018,22951696053.080765,UGA,800
Uganda,Africa,2007,51.542,29170398,1056.380121,30815028568.858154,UGA,800
United Kingdom,Europe,1952,69.18,50430000,9979.508487,503266612999.41,GBR,826
United Kingdom,Europe,1957,70.42,51430000,11283.17795,580293841968.5,GBR,826
United Kingdom,Europe,1962,70.76,53292000,12477.17707,664933720414.44,GBR,826
United Kingdom,Europe,1967,71.36,54959000,14142.85089,777276942063.51,GBR,826
United Kingdom,Europe,1972,72.01,56079000,15895.11641,891382233156.39,GBR,826
United Kingdom,Europe,1977,72.76,56179000,17428.74846,979129659734.34,GBR,826
United Kingdom,Europe,1982,74.04,56339704,18232.42452,1027209400659.1421,GBR,826
United Kingdom,Europe,1987,75.007,56981620,21664.78767,1234494698392.6255,GBR,826
United Kingdom,Europe,1992,76.42,57866349,22705.09254,1313860808996.9365,GBR,826
United Kingdom,Europe,1997,77.218,58808266,26074.53136,1533397976044.222,GBR,826
United Kingdom,Europe,2002,78.471,59912431,29478.99919,1766158504919.931,GBR,826
United Kingdom,Europe,2007,79.425,60776238,33203.26128,2017969309929.4646,GBR,826
United States,Americas,1952,68.44,157553000,13990.482080000002,2204242423150.24,USA,840
United States,Americas,1957,69.49,171984000,14847.12712,2553468310606.08,USA,840
United States,Americas,1962,70.21,186538000,16173.14586,3016906282432.68,USA,840
United States,Americas,1967,70.76,198712000,19530.36557,3880918003145.8403,USA,840
United States,Americas,1972,71.34,209896000,21806.03594,4576999719662.24,USA,840
United States,Americas,1977,73.38,220239000,24072.63213,5301732427679.07,USA,840
United States,Americas,1982,74.65,232187835,25009.55914,5806915391021.0625,USA,840
United States,Americas,1987,75.02,242803533,29884.350410000006,7256025860958.0,USA,840
United States,Americas,1992,76.09,256894189,32003.93224,8221624217605.753,USA,840
United States,Americas,1997,76.81,272911760,35767.43303,9761353098899.434,USA,840
United States,Americas,2002,77.31,287675526,39097.09955,11247278678120.613,USA,840
United States,Americas,2007,78.242,301139947,42951.65309,12934458535084.986,USA,840
Uruguay,Americas,1952,66.071,2252965,5716.766744,12879675387.39596,URY,858
Uruguay,Americas,1957,67.044,2424959,6150.772969,14915372268.13327,URY,858
Uruguay,Americas,1962,68.253,2598466,5603.357717,14560134513.462122,URY,858
Uruguay,Americas,1967,68.468,2748579,5444.61962,14964967150.519981,URY,858
Uruguay,Americas,1972,68.673,2829526,5703.408898,16137943765.522346,URY,858
Uruguay,Americas,1977,69.48100000000001,2873520,6504.339663000002,18690350108.423763,URY,858
Uruguay,Americas,1982,70.805,2953997,6920.223051000001,20442318131.984848,URY,858
Uruguay,Americas,1987,71.918,3045153,7452.398969,22693695077.647255,URY,858
Uruguay,Americas,1992,72.752,3149262,8137.004775,25625559931.72605,URY,858
Uruguay,Americas,1997,74.223,3262838,9230.240708,30116780131.2093,URY,858
Uruguay,Americas,2002,75.307,3363085,7727.002004000001,25986564534.62234,URY,858
Uruguay,Americas,2007,76.384,3447496,10611.46299,36582976212.17304,URY,858
Venezuela,Americas,1952,55.088,5439568,7689.799761,41829188706.34325,VEN,862
Venezuela,Americas,1957,57.907,6702668,9802.466526,65702678704.89137,VEN,862
Venezuela,Americas,1962,60.77,8143375,8422.974165000001,68591437240.90688,VEN,862
Venezuela,Americas,1967,63.479,9709552,9541.474188,92643439785.04378,VEN,862
Venezuela,Americas,1972,65.712,11515649,10505.25966,120974882898.41934,VEN,862
Venezuela,Americas,1977,67.456,13503563,13143.95095,177490169722.23486,VEN,862
Venezuela,Americas,1982,68.557,15620766,11152.41011,174209188664.34427,VEN,862
Venezuela,Americas,1987,70.19,17910182,9883.584648,177016799858.08594,VEN,862
Venezuela,Americas,1992,71.15,20265563,10733.92631,217529059872.66254,VEN,862
Venezuela,Americas,1997,72.146,22374398,10165.49518,227446835024.40164,VEN,862
Venezuela,Americas,2002,72.766,24287670,8605.047831,208996562053.54376,VEN,862
Venezuela,Americas,2007,73.747,26084662,11415.80569,297777432881.3268,VEN,862
Vietnam,Asia,1952,40.412,26246839,605.0664917,15881082791.944736,VNM,704
Vietnam,Asia,1957,42.887,28998543,676.2854477999998,19611292638.30255,VNM,704
Vietnam,Asia,1962,45.363,33796140,772.0491602000002,26092281505.001633,VNM,704
Vietnam,Asia,1967,47.838,39463910,637.1232887,25143376124.160816,VNM,704
Vietnam,Asia,1972,50.254,44655014,699.5016441,31236255710.308517,VNM,704
Vietnam,Asia,1977,55.764,50533506,713.5371196000001,36057532314.52932,VNM,704
Vietnam,Asia,1982,58.816,56142181,707.2357863,39705759524.13192,VNM,704
Vietnam,Asia,1987,62.82,62826491,820.7994449,51567948937.81485,VNM,704
Vietnam,Asia,1992,67.66199999999999,69940728,989.0231487,69172999028.93025,VNM,704
Vietnam,Asia,1997,70.672,76048996,1385.896769,105396057842.09392,VNM,704
Vietnam,Asia,2002,73.017,80908147,1764.456677,142758920197.8475,VNM,704
Vietnam,Asia,2007,74.249,85262356,2441.576404,208174556559.04782,VNM,704
West Bank and Gaza,Asia,1952,43.16,1030585,1515.5923289999996,1561946720.3824646,PSE,275
West Bank and Gaza,Asia,1957,45.67100000000001,1070439,1827.067742,1955764566.6787379,PSE,275
West Bank and Gaza,Asia,1962,48.127,1133134,2198.9563120000007,2491712161.641809,PSE,275
West Bank and Gaza,Asia,1967,51.631,1142636,2649.715007,3027659756.738452,PSE,275
West Bank and Gaza,Asia,1972,56.532,1089572,3133.409277,3414075012.759444,PSE,275
West Bank and Gaza,Asia,1977,60.765,1261091,3682.831494,4644385651.599954,PSE,275
West Bank and Gaza,Asia,1982,64.406,1425876,4336.032082,6182644080.953832,PSE,275
West Bank and Gaza,Asia,1987,67.046,1691210,5107.197384,8637343287.79464,PSE,275
West Bank and Gaza,Asia,1992,69.718,2104779,6017.654756,12665833359.678925,PSE,275
West Bank and Gaza,Asia,1997,71.096,2826046,7110.667619,20095073782.004475,PSE,275
West Bank and Gaza,Asia,2002,72.37,3389578,4515.487575,15305597343.493351,PSE,275
West Bank and Gaza,Asia,2007,73.422,4018332,3025.349798,12156859904.496937,PSE,275
"Yemen, Rep.",Asia,1952,32.548,4963829,781.7175761,3880312374.054887,YEM,887
"Yemen, Rep.",Asia,1957,33.97,5498090,804.8304547,4425030274.681523,YEM,887
"Yemen, Rep.",Asia,1962,35.18,6120081,825.6232006,5052880863.151249,YEM,887
"Yemen, Rep.",Asia,1967,36.984,6740785,862.4421463,5813537083.146846,YEM,887
"Yemen, Rep.",Asia,1972,39.848,7407075,1265.047031,9370298237.144325,YEM,887
"Yemen, Rep.",Asia,1977,44.175,8403990,1829.765177,15377328249.85623,YEM,887
"Yemen, Rep.",Asia,1982,49.113,9657618,1977.55701,19098490175.80218,YEM,887
"Yemen, Rep.",Asia,1987,52.922,11219340,1971.741538,22121638706.94492,YEM,887
"Yemen, Rep.",Asia,1992,55.599,13367997,1879.496673,25125105886.17398,YEM,887
"Yemen, Rep.",Asia,1997,58.02,15826497,2117.484526,33512362498.285423,YEM,887
"Yemen, Rep.",Asia,2002,60.308,18701257,2234.820827,41793958634.67954,YEM,887
"Yemen, Rep.",Asia,2007,62.698,22211743,2280.769906,50659874994.20616,YEM,887
Zambia,Africa,1952,42.038,2672000,1147.388831,3065822956.432,ZMB,894
Zambia,Africa,1957,44.077,3016000,1311.956766,3956861606.256,ZMB,894
Zambia,Africa,1962,46.023,3421000,1452.725766,4969774845.486,ZMB,894
Zambia,Africa,1967,47.768,3900000,1777.077318,6930601540.200001,ZMB,894
Zambia,Africa,1972,50.107,4506497,1773.498265,7992264610.727705,ZMB,894
Zambia,Africa,1977,51.386,5216550,1588.688299,8287471946.14845,ZMB,894
